time,mean,low_limit,upper_limit
8.783,0.000605169624912307,0.00017327589300860188,0.001549038933742713
8.784,0.0006051403978811856,0.00017373665553395954,0.001548885258122865
8.785,0.0006056553464532839,0.00017462802820973947,0.0015589488184562215
8.786,0.0006057823965414342,0.0001745952484893376,0.0015567192376546774
8.787,0.0006059948598593791,0.00017471778732916802,0.0015702414139156548
8.788,0.0006063375800281058,0.00017442890372548195,0.0015610193974832723
8.789,0.0006064467598989166,0.00017336518756150325,0.0015562328701502252
8.79,0.0006064319618651825,0.0001733980377747605,0.0015539870143680481
8.791,0.0006061623803122354,0.00017300619543248748,0.0015483218278736267
8.792,0.0006060922358013677,0.00017229518949541555,0.0015466578420338648
8.793,0.0006062642085407491,0.00017280623548182302,0.001550552856191224
8.794,0.0006066595935834188,0.00017352877545215583,0.0015492678097600706
8.795,0.0006068702581650231,0.0001747602923965443,0.0015525172243945713
8.796,0.0006069079429001592,0.00017458096595612818,0.0015503728982381305
8.797,0.0006068447385834906,0.00017536041606406428,0.001538956710020637
8.798,0.0006068654385477145,0.0001761583794799235,0.0015410321994385242
8.799,0.0006072120667909799,0.00017684802639050335,0.001542290046442967
8.8,0.0006069468453896807,0.00017548065198783844,0.0015430639128246448
8.801,0.0006070404183756266,0.0001750350194248248,0.0015526505139111446
8.802,0.0006071969995955968,0.00017433993551432036,0.0015420359821148235
8.803,0.0006070111780986279,0.00017462285512623768,0.0015499733689828914
8.804,0.0006069501345832472,0.00017469032039219286,0.0015363123996531627
8.805,0.0006068760406354556,0.00017374719870664863,0.0015324870926013913
8.806,0.0006073696538071428,0.00017321065453987768,0.0015439915163135798
8.807,0.0006072790381519061,0.00017288172191645202,0.0015426501381327808
8.808,0.0006072703415070696,0.0001725895320781068,0.0015415357341796018
8.809,0.0006077155676417934,0.0001736488147932248,0.0015438851195391156
8.81,0.0006077873745362383,0.000174588829447764,0.0015447253385527959
8.811,0.0006079280962988957,0.0001748627667579802,0.0015376609183799148
8.812,0.0006080187119426868,0.00017412986306048666,0.0015415948511887856
8.813,0.0006081422768930183,0.0001739064131245092,0.001550998878896493
8.814,0.0006084743660525984,0.00017388700889874652,0.001550160007179946
8.815,0.0006086604506898701,0.0001752441703180725,0.0015480405112153206
8.816,0.0006089309154429496,0.0001742438438491443,0.0015511132634510334
8.817,0.0006090328377376114,0.00017484408711094238,0.0015643851670580633
8.818,0.000609168236087504,0.00017672399452088114,0.0015640509861311476
8.819,0.0006093630234502746,0.00017756479125298626,0.0015598810317307501
8.82,0.0006093863199851647,0.0001766672204680772,0.0015412029717662566
8.821,0.0006101665006458712,0.00017759118428890334,0.0015474116363788932
8.822,0.0006100351436297638,0.00017690997089519011,0.0015553924918279022
8.823,0.0006100125489830452,0.00017627178647371393,0.0015523486186362176
8.824,0.0006104363053320413,0.00017548408336503967,0.001544978089631134
8.825,0.0006105672667476583,0.0001751933890211897,0.0015392830906635704
8.826,0.0006106495625483102,0.00017678216903965267,0.0015360882200552465
8.827,0.0006106180370332458,0.00017723699242578694,0.0015412439342746844
8.828,0.0006108752345090767,0.00017739624755992817,0.0015564463501088442
8.829,0.0006108578948546887,0.00017722296639116654,0.0015544267015843815
8.83,0.0006108786237401988,0.0001770258009293355,0.0015596397197847188
8.831,0.000611016648219546,0.0001765963389903379,0.0015523895971673177
8.832,0.0006109224011735765,0.00017700848557926742,0.0015276741062962976
8.833,0.0006111937695342789,0.00017643199883463678,0.001517549901011211
8.834,0.0006112179254220064,0.00017690784065558965,0.0015182716918730995
8.835,0.0006112214919234928,0.00017614393605834734,0.0015300747283640552
8.836,0.0006112872633677767,0.0001770125273052306,0.001535441038359607
8.837,0.0006112370198508352,0.00017667593916934288,0.0015366221482170698
8.838,0.0006110860839276701,0.00017667368202656152,0.0015430561274896025
8.839,0.0006111000448261245,0.00017583618332700593,0.001537640627875603
8.84,0.0006113192567246216,0.00017609370300711047,0.0015391607798430624
8.841,0.0006113495303855781,0.00017702769537087987,0.0015345258116379627
8.842,0.0006114678275418266,0.00017702122102249043,0.0015366055917743061
8.843,0.0006113805185051379,0.00017652823261811977,0.0015393438687924148
8.844,0.000611316324527144,0.0001761785141405693,0.0015408642438579185
8.845,0.0006114505650855136,0.00017494241980978753,0.0015404141274871085
8.846,0.0006115304784143589,0.00017565299850062625,0.0015503781660922067
8.847,0.0006118512446649971,0.0001758431776346193,0.0015369834862979039
8.848,0.0006114580801440157,0.0001759011072677496,0.001545858882112677
8.849,0.0006115082132649306,0.00017563842292188402,0.0015384892633802756
8.85,0.0006119679860079953,0.00017611322118987575,0.0015319250453413552
8.851,0.0006119065253597436,0.0001758792281927186,0.0015406702941233037
8.852,0.0006118085935315414,0.00017473414810658183,0.0015449415589529466
8.853,0.0006117256979082216,0.00017323415293238543,0.001550907276246358
8.854,0.000612103924687506,0.00017516815645652223,0.0015687405077638005
8.855,0.000612301090228452,0.00017510683277635272,0.0015767486273824305
8.856,0.000612290967579039,0.00017542395309777753,0.0015785947383186844
8.857,0.000612636127518249,0.00017588691733797863,0.0015768246208309362
8.858,0.0006129439578390436,0.00017669167520943514,0.0015903163966382913
8.859,0.0006132403838015737,0.00017646840594002594,0.0015979619061333222
8.86,0.0006135303602168619,0.00017698340732453908,0.0015997593573441183
8.861,0.0006135367626415316,0.00017745351635898318,0.0015981524991646435
8.862,0.0006137348553613337,0.0001776816394780545,0.0016094224805438693
8.863,0.0006136594403996793,0.0001790136040776083,0.0016038656789131094
8.864,0.0006136095676448385,0.00017887099169877803,0.0015984111713339192
8.865,0.0006139451104795784,0.0001793274697339425,0.0016051719312001687
8.866,0.0006142226296425302,0.00017903140831804302,0.0016048243856259842
8.867,0.0006143459927224319,0.00017833078261740392,0.0016044084434781282
8.868,0.0006144721111376231,0.00017778565461073722,0.001611442476865253
8.869,0.0006145719978783783,0.00017750480547914737,0.0016152560838115452
8.87,0.0006148438993198403,0.00017699419839112995,0.0016099376620691852
8.871,0.0006151795735934794,0.00017761072050816927,0.001613058599044783
8.872,0.0006151765349705528,0.00017735417376940133,0.0016073632425030085
8.873,0.0006154035607994461,0.00017758111679275988,0.0016146902065743835
8.874,0.000615054437419085,0.00017694956009533917,0.00160925915306672
8.875,0.0006154838846099713,0.00017662887534405786,0.0016107877270262524
8.876,0.0006153664315816749,0.00017692000020215509,0.0015963310150308033
8.877,0.0006154771956464002,0.0001764011801044941,0.0016006590904421793
8.878,0.0006157153019548022,0.0001765014915023434,0.0016074434260941886
8.879,0.000615807499802337,0.0001766674117121367,0.0016024838990378138
8.88,0.0006157298361223407,0.00017779864259051867,0.001606979227025251
8.881,0.0006158972351053019,0.00017770039468134667,0.001604605083658301
8.882,0.0006156281796686512,0.00017772601702924917,0.0016023986044036084
8.883,0.0006154144534199175,0.00017618677724445065,0.001592238523479211
8.884,0.0006153935050477426,0.00017556620578231327,0.0015959005166934325
8.885,0.000615252057048998,0.00017528703272510002,0.00160132564036061
8.886,0.0006158457495916863,0.00017538776363682027,0.0015928182018107575
8.887,0.0006160019950517048,0.00017478883693531315,0.001593583142429422
8.888,0.0006158006618433844,0.00017505762667706983,0.0015891023223397528
8.889,0.000615832804919641,0.00017628696444136108,0.0016038450938444264
8.89,0.0006158297923541513,0.0001758898944426815,0.0016035667311102648
8.891,0.0006160900504593673,0.00017587721532057732,0.001600976600530948
8.892,0.000616179680667091,0.00017626721571819323,0.0016076874364542475
8.893,0.0006165126614592707,0.00017647089768624996,0.0015939036999301943
8.894,0.0006165471036234126,0.00017659500311424499,0.001581541366852021
8.895,0.0006163256242184108,0.00017613744512452194,0.0015803344310668422
8.896,0.0006164011884857451,0.00017631917315868314,0.0015937069966556836
8.897,0.0006166162552745799,0.0001762940294715828,0.0015991506250749338
8.898,0.0006166507127394828,0.00017592697639831357,0.0016144677267386095
8.899,0.000616674640421292,0.00017588711586861863,0.0016160529861945691
8.9,0.0006166865216489438,0.00017669672701688788,0.001615682607349081
8.901,0.0006170650128096332,0.00017625677424480736,0.0016269892584745904
8.902,0.0006170226568461949,0.0001767520469626708,0.001633465203536637
8.903,0.0006174607249806179,0.00017725251346213905,0.0016381987983708234
8.904,0.0006181454447713409,0.00017695297446192442,0.001642321208198112
8.905,0.0006183383919468456,0.00017695341671313339,0.0016418100460127232
8.906,0.00061857463781959,0.00017774341639046178,0.001651242761103359
8.907,0.0006185463173237145,0.00017744720352558466,0.0016475103036895692
8.908,0.0006187934170432672,0.0001762628412388787,0.0016604171599965164
8.909,0.0006191202761055374,0.00017729647843607165,0.00165411116595759
8.91,0.0006191665560795458,0.00017748419519082064,0.001661456786678401
8.911,0.0006190759550840381,0.0001776648223475793,0.0016530625503358089
8.912,0.0006190118906726136,0.00017873912116220014,0.0016544330349185072
8.913,0.0006191159315050938,0.00017926449563090242,0.0016452319419670216
8.914,0.0006196040570416758,0.00017909313641286035,0.0016425545025536789
8.915,0.0006191568126440293,0.0001787248033441404,0.0016404324575912265
8.916,0.0006193456657750721,0.00017825450311969462,0.0016374584597243801
8.917,0.0006191338057880413,0.0001783015162027818,0.0016453163084730422
8.918,0.0006191356083007925,0.00017945474071924756,0.001642245835296573
8.919,0.0006191364142386193,0.0001798933246174986,0.0016480795789067624
8.92,0.0006191344739127357,0.00017963352690603923,0.0016371376674842247
8.921,0.0006194310423379937,0.00017908603984829072,0.0016333494224214646
8.922,0.0006196852478107201,0.00017903143445083513,0.0016349089585050807
8.923,0.0006197592619964742,0.0001795984353228064,0.0016366464686067249
8.924,0.0006196864069967359,0.00017868096836905719,0.0016422021209540924
8.925,0.000619883843672469,0.00017879635538392346,0.0016403182991954852
8.926,0.0006202300032199364,0.00017841277509055082,0.001647426732514126
8.927,0.0006204170838254753,0.0001780142651175317,0.0016499968455804684
8.928,0.000620377801106858,0.00017807191209609702,0.001652448003282004
8.929,0.000620507653083518,0.00017787893946066602,0.00164960893637801
8.93,0.0006205791806571895,0.00017716193058325169,0.001647725476630277
8.931,0.0006205527256595311,0.00017819739052650838,0.0016468750475201615
8.932,0.0006205983573846226,0.00017886229228409537,0.001638045324163763
8.933,0.0006211668748772792,0.00017937035645256867,0.0016421952319067479
8.934,0.0006212383998110944,0.0001795641350324228,0.0016360004140051768
8.935,0.0006212424076051916,0.0001790487757404857,0.001635149642238886
8.936,0.0006210017573045605,0.000178309362519854,0.0016436110653871392
8.937,0.0006210454952223928,0.000178284033852794,0.0016324713408247022
8.938,0.0006208364896130729,0.00017669197091983371,0.0016311862752128362
8.939,0.0006210895266088347,0.00017751148206939204,0.001620508993857427
8.94,0.000621081606145733,0.0001773776735683034,0.0016169716015454743
8.941,0.0006213853687837183,0.00017697692255612884,0.0016243504018737848
8.942,0.0006211233157436307,0.00017550215851566957,0.0016191463860608629
8.943,0.0006216011968180378,0.00017593958147051877,0.0016301126619692693
8.944,0.0006221692889968884,0.00017740171716326166,0.0016418310173888398
8.945,0.0006223477296641098,0.00017734893675998845,0.0016402167122165827
8.946,0.0006224444826439168,0.00017611931564249914,0.0016392767723202237
8.947,0.0006226420692306714,0.00017630391325775468,0.0016362599312323431
8.948,0.0006230630491985826,0.00017726350163412967,0.001638548906300827
8.949,0.0006227442901661739,0.0001764283665946141,0.0016347440950300804
8.95,0.0006230512478454249,0.00017438207584858192,0.0016389427096525255
8.951,0.0006227113077346127,0.00017490836452118327,0.001641067529733903
8.952,0.0006229185487402507,0.0001751308879261461,0.0016348756037678318
8.953,0.0006228377166520891,0.00017432920978004374,0.0016400129339032919
8.954,0.0006228620240697206,0.00017510960961502562,0.0016235875727001236
8.955,0.0006229994506538309,0.0001754125205711572,0.0016284833211387888
8.956,0.000623286623957924,0.0001748402156289355,0.0016280750563949062
8.957,0.0006228124585478193,0.0001744433617450754,0.001624949996005274
8.958,0.0006228114971639865,0.00017495281664544373,0.001627624929453833
8.959,0.0006231078331048705,0.0001752960745983727,0.0016213380281298057
8.96,0.0006234876312710201,0.00017586540480614936,0.0016348957276770954
8.961,0.0006232169791926276,0.0001762686922586509,0.0016350585969616715
8.962,0.0006233090868443735,0.0001763317699881865,0.0016250641988862754
8.963,0.0006235222782031115,0.00017676402197614382,0.0016276209871119228
8.964,0.0006234393833979567,0.00017747815658551507,0.0016323545322563737
8.965,0.0006240037695712257,0.0001765155967273725,0.001637828893990075
8.966,0.000624238723210589,0.0001774667785304004,0.0016484640412622593
8.967,0.000624398940633932,0.00017678124419932907,0.0016421522819528344
8.968,0.0006243098129509357,0.00017721968801620092,0.0016491487801378714
8.969,0.0006246817889281216,0.00017670907034834455,0.0016549703795193486
8.97,0.0006249280468021748,0.00017673075397780312,0.0016641838589706811
8.971,0.0006251579930482286,0.00017732979692572988,0.0016618146593360239
8.972,0.000625279838963068,0.00017730183463690282,0.001663943493904523
8.973,0.000625256290086846,0.00017786657034494678,0.0016573945020368166
8.974,0.0006254753727806486,0.00017845974666214065,0.0016529518012991036
8.975,0.0006251426486771326,0.000178008394603674,0.0016533346134992334
8.976,0.0006251666560528311,0.00017901245126821582,0.001637405235217174
8.977,0.0006253958215077494,0.0001771028511846491,0.0016390307192661923
8.978,0.0006255264905392421,0.00017771386369313833,0.0016336561473060196
8.979,0.0006258141582122972,0.0001770662910685321,0.0016182852997531257
8.98,0.000625543720433042,0.00017727866730222273,0.0016132450560745692
8.981,0.0006254772910475184,0.00017657235848836015,0.0016118248183035508
8.982,0.000625616590647455,0.00017641580153921358,0.001614119257407896
8.983,0.0006256287955697713,0.0001764835952777944,0.0016141829254398509
8.984,0.0006259995007627409,0.0001758001430547018,0.0016200343464326406
8.985,0.0006256703214374578,0.00017650128634479173,0.0016135036095248413
8.986,0.0006256749683937041,0.0001765419743414579,0.0016189277681222278
8.987,0.0006261267520651661,0.00017609192336144895,0.0016166055354442075
8.988,0.0006263872539605922,0.00017585101292592547,0.001616044519732147
8.989,0.0006257571352090415,0.000176165155722692,0.0016253393533113814
8.99,0.0006257762885835956,0.00017643352671411995,0.0016255549323172624
8.991,0.0006262048955754723,0.00017604400737629877,0.0016275873226204635
8.992,0.0006266165251825969,0.00017512086241584785,0.001620978409440186
8.993,0.0006265883448264459,0.0001753729816199467,0.0016200604871576664
8.994,0.0006265096839710722,0.00017502830672510455,0.0016247135049666664
8.995,0.0006265790928350831,0.00017590190867375425,0.001616883553578702
8.996,0.0006264201483994425,0.00017508190995935903,0.0016064722122500128
8.997,0.0006265044005975093,0.0001762005000620959,0.0016001516074019145
8.998,0.0006263404348364239,0.00017659589574906784,0.001593260618131451
8.999,0.0006265638908463054,0.00017636722141321318,0.001589420794204601
9.0,0.0006268563212333751,0.00017639846194692218,0.0015928500800940141
9.001,0.0006268526186221432,0.00017676367756218987,0.0015686252932772169
9.002,0.0006269886853431641,0.0001758331527887223,0.0015692026916016184
9.003,0.000626631587393341,0.00017578227198539913,0.0015793901052373665
9.004,0.0006263430277451981,0.000175942196230742,0.0015726655101896583
9.005,0.0006265022847630259,0.00017640314974952265,0.0015689403111175248
9.006,0.0006268603130696413,0.00017467194965000446,0.0015736285530419261
9.007,0.0006269540980404112,0.00017577749316623914,0.0015672921617355228
9.008,0.0006268319278156085,0.00017678806462983375,0.0015620098372940445
9.009,0.000627030628807779,0.0001763688584973893,0.0015643204284772603
9.01,0.000627144345059297,0.00017567090713504753,0.001566124432791742
9.011,0.0006273978465447613,0.000175731127584671,0.0015722491978875843
9.012,0.0006272870527147377,0.00017488522135101765,0.001565386321050646
9.013,0.0006275036678850467,0.00017370882089071232,0.0015567893219665793
9.014,0.0006272975046594078,0.00017438205359480123,0.0015511085678377732
9.015,0.0006274754226777172,0.0001756108987497382,0.0015576212890386432
9.016,0.0006276299312751255,0.00017505024940155475,0.001559966999237473
9.017,0.0006278792910042006,0.0001751859691735569,0.001544112619611164
9.018,0.000627953419618056,0.000176296510695714,0.0015404885459880027
9.019,0.0006281515005878408,0.0001771628059380488,0.0015392478772197054
9.02,0.0006282950857040345,0.0001776517922277146,0.0015408684413201297
9.021,0.000628559738379715,0.00017761779130806657,0.0015481351029388234
9.022,0.0006286842791139981,0.0001774634208430833,0.0015505399269882547
9.023,0.0006287195381458507,0.00017746302099590339,0.0015390321268645593
9.024,0.0006289147731262971,0.00017591624879333226,0.001540018472306723
9.025,0.0006293302385269339,0.00017628114416528336,0.0015510917314807337
9.026,0.0006292580553317188,0.00017719100479267002,0.0015405286255080145
9.027,0.0006289810520252431,0.0001776663114349929,0.0015413716276571306
9.028,0.0006295308577825334,0.00017756791964443821,0.001538814848091007
9.029,0.0006297326712822773,0.00017812978602442536,0.0015286268553038763
9.03,0.0006297102690859753,0.00017812236245437978,0.0015208956265747278
9.031,0.000629907329444266,0.0001771623720283492,0.0015164521264487887
9.032,0.0006300308433643081,0.00017772689482848877,0.0015144526477200509
9.033,0.0006302802410292374,0.00017811878495541073,0.0015185382148912322
9.034,0.0006301376432155539,0.00017844995354697742,0.0015236988874932271
9.035,0.0006300944175003935,0.00017884288826658422,0.0015244733103050349
9.036,0.0006304410065590849,0.0001777764424467793,0.0015332625324059263
9.037,0.0006305582739188083,0.00017781117658726792,0.001532235953063518
9.038,0.0006305524048948945,0.00017884257340891857,0.0015280639196780452
9.039,0.000630819745139465,0.0001786743825658498,0.001532799017122597
9.04,0.0006309661702902649,0.00017783319934508082,0.001533275395000261
9.041,0.0006311124709254249,0.00017848003052913528,0.0015332774089317535
9.042,0.0006315802740406365,0.00017895280833537728,0.0015387426339106213
9.043,0.000631280413399195,0.00017925868832851125,0.001530626721083335
9.044,0.0006314584170199305,0.0001796504144458694,0.0015312284122309336
9.045,0.0006316194450616,0.00017868404703743815,0.0015352889939330607
9.046,0.0006316232065966513,0.00017844031918093259,0.0015326917535548143
9.047,0.0006317810882834737,0.00017865925468512055,0.0015421068773383215
9.048,0.0006317873069614264,0.0001782207389582083,0.0015550692742323058
9.049,0.0006318889187471353,0.0001791399656863781,0.0015536997774910231
9.05,0.0006320163389665775,0.00017988032519932357,0.0015501976919618488
9.051,0.0006322263123638677,0.0001806024867265378,0.001551718789997443
9.052,0.0006321278858800088,0.0001813681011471491,0.0015555992400520138
9.053,0.0006318105480791466,0.00018033721569263276,0.0015633312147010547
9.054,0.0006319473862930278,0.00017991237106792013,0.001562078919336128
9.055,0.000632067697056809,0.00018085908158036045,0.001552054026573664
9.056,0.0006319767289945595,0.0001813132141732887,0.0015664734836694726
9.057,0.0006320751518307543,0.00018151539088895026,0.001556017020622302
9.058,0.0006319077473395719,0.00018122742678085963,0.0015576625072735615
9.059,0.0006322004720853985,0.00018096188945171358,0.0015658949889310555
9.06,0.0006322992938783328,0.0001794672097494751,0.0015610205797710096
9.061,0.0006329399685683252,0.00017997593846032727,0.0015617304992109303
9.062,0.0006329789087597326,0.0001787043658880563,0.0015640512606050223
9.063,0.0006327036753465202,0.000178934882608626,0.0015719445113898532
9.064,0.0006333770307283598,0.00017938623479085743,0.0015719440620211148
9.065,0.0006331529535323315,0.00017946298522661857,0.0015667306721068044
9.066,0.0006331315245905256,0.00017976240696496675,0.0015763084252776592
9.067,0.0006334181752232094,0.00018012372754708434,0.0015647099545724854
9.068,0.0006338263814819789,0.00017988625990123338,0.0015549320664641191
9.069,0.0006337330675009153,0.0001806814826924467,0.001538292161474811
9.07,0.0006340997757626237,0.00018137082589046185,0.001538593372975081
9.071,0.0006344987623583014,0.00018182078642624416,0.001555015098103252
9.072,0.0006347725351500344,0.00018168037624417935,0.0015556431453122165
9.073,0.0006345455355160196,0.00018121586543849586,0.0015592445154644801
9.074,0.0006347226628575425,0.00018133983063508375,0.0015538326127337212
9.075,0.0006346069870794703,0.00018152996234060482,0.001559171673931855
9.076,0.0006349873164685108,0.00018097507960241347,0.0015675640391537308
9.077,0.0006353595138044041,0.0001824478008533181,0.001570355059220905
9.078,0.0006356282106412571,0.00018185832325169423,0.001568244577470494
9.079,0.0006359201835774779,0.00018143722369582302,0.0015595052061656775
9.08,0.0006360499665743009,0.0001819014024996212,0.001556014688940463
9.081,0.0006365357912235491,0.00018172081711659405,0.0015598150879219737
9.082,0.0006364103079066912,0.00018117476097281735,0.0015590940878434357
9.083,0.0006366881513715208,0.00018161540963075793,0.0015558632262338962
9.084,0.0006370410663285788,0.0001837270461616257,0.0015568236270352609
9.085,0.0006369648654684867,0.00018252798045294326,0.00155667555914522
9.086,0.0006369257003731731,0.0001826728754468113,0.0015595020529263533
9.087,0.000637037005102915,0.00018280187426114234,0.0015590621387753297
9.088,0.0006371592668267504,0.00018206115773496053,0.0015506341894958606
9.089,0.0006373083879990309,0.00018165414203601826,0.0015535691822866995
9.09,0.000637422928724726,0.00018205464490090922,0.001549089833951807
9.091,0.0006374376900012308,0.00018106990535224831,0.0015576636687612637
9.092,0.000637334862813853,0.00018091948376318617,0.001548620374901286
9.093,0.000637543352471415,0.00018106444911204442,0.001547330225256254
9.094,0.0006375278275177734,0.00017952170202894505,0.001545714676153163
9.095,0.0006376159667517944,0.00017905848083120098,0.0015354206479259586
9.096,0.0006373772550362922,0.00017964362665936524,0.0015390634272747271
9.097,0.0006374463237809822,0.0001792446605210418,0.0015414764254604871
9.098,0.0006374667929982216,0.0001779335154871528,0.0015410894051121932
9.099,0.0006374044466728587,0.00017831653145658553,0.0015429210510316553
9.1,0.0006376509160611368,0.000178950374023216,0.001548387520223674
9.101,0.0006378684323229142,0.00017984563286808689,0.0015309448712985416
9.102,0.0006378743695391486,0.00017887073367641224,0.0015327898638450525
9.103,0.0006376158795671635,0.00017844836082766334,0.0015335236945579575
9.104,0.000637712614490789,0.0001779467144915664,0.0015381204902119821
9.105,0.0006375434433254643,0.00017883599884580925,0.0015390807965141875
9.106,0.0006374111842889237,0.00017935271315930174,0.001543729538934237
9.107,0.0006373030373738512,0.00017943480718815607,0.0015451946527179539
9.108,0.0006373009693595081,0.00017955634546708545,0.0015467435354399263
9.109,0.0006374341743129469,0.0001793288258833322,0.0015480525420848317
9.11,0.0006374796290388732,0.00017901965686039457,0.0015458227721623
9.111,0.0006374930746931293,0.00017902828295765055,0.0015571685496922434
9.112,0.0006374683526623527,0.00017967292554413105,0.0015522719834722494
9.113,0.0006377658574493768,0.00017885100015445482,0.0015482421989663465
9.114,0.0006380107641072582,0.00017888467520386553,0.0015578972034778265
9.115,0.0006379696010448983,0.00017877567901851605,0.001552958464258773
9.116,0.0006382193791071201,0.00017920977095521232,0.001554091244808207
9.117,0.0006382414800327698,0.00017907910697036964,0.001556568288341002
9.118,0.000638342919315683,0.00017856588616918919,0.0015529079210090868
9.119,0.0006383845386069976,0.0001784382272186642,0.0015585205613889062
9.12,0.0006386562739612091,0.00017786535027450315,0.0015629429234266588
9.121,0.0006384866243465328,0.00017629144049248702,0.0015508200860518463
9.122,0.0006388111335984113,0.0001777041535493756,0.0015634357866313594
9.123,0.0006390457282150672,0.0001761513042158387,0.0015572987700029708
9.124,0.0006390359717151873,0.000176213857998372,0.0015593131800862299
9.125,0.0006391286971976813,0.00017577409723563807,0.0015468473876095548
9.126,0.0006395380053034587,0.00017382110149880258,0.0015551177694471461
9.127,0.0006395506170847544,0.00017393404674512247,0.0015547455441154321
9.128,0.000639688132873802,0.00017242438451626292,0.0015510841828583004
9.129,0.0006396513613501694,0.00017225009969248868,0.0015472438039349555
9.13,0.0006397483020652918,0.00017284996253437202,0.0015506141002876988
9.131,0.000639869291227878,0.00017382949056783767,0.0015522391665805549
9.132,0.0006399866307368389,0.00017427913445501082,0.0015564161259618062
9.133,0.0006400998150161401,0.00017572654875256356,0.00156036561221489
9.134,0.000640151686621254,0.00017608559854791547,0.0015767283318493838
9.135,0.0006403121223811181,0.00017592102775523225,0.001593569016867117
9.136,0.0006402991480886293,0.00017556848057953523,0.0016004607991281436
9.137,0.0006401836290455349,0.0001765201742696148,0.0015946040777679673
9.138,0.0006402206839207246,0.0001765322648898625,0.001591818880749952
9.139,0.0006403866949622862,0.00017601639478548266,0.0015856684480158338
9.14,0.0006403913325481042,0.00017537440173682808,0.0015874273708287204
9.141,0.0006409630721791358,0.00017591864718042482,0.0015937193173980574
9.142,0.0006412594915689805,0.00017554977118430012,0.0015965927829306983
9.143,0.0006414985537178556,0.00017553260583558862,0.0015942285895507475
9.144,0.000641538790427203,0.00017553560413070243,0.001598051703555652
9.145,0.0006418558370539581,0.00017567061542128257,0.0015819980037966664
9.146,0.0006421418714335033,0.00017504898726177203,0.0015861528938053379
9.147,0.0006425120654823219,0.00017367247785006986,0.0015853175259110956
9.148,0.000642632441578881,0.00017381688805519885,0.0015775251990875982
9.149,0.0006431274578035632,0.00017474840676071158,0.0015816448086741989
9.15,0.0006432866522196161,0.00017414381702595294,0.0015687294201039603
9.151,0.0006434441511132428,0.0001733985666423486,0.0015852867957420926
9.152,0.0006434749991892435,0.00017406978970723955,0.0015807112499868225
9.153,0.0006433527037387598,0.00017510624803934396,0.0015777771902795844
9.154,0.0006433913374641329,0.00017428057866703336,0.0015754524245564744
9.155,0.0006438272190950201,0.00017546260019270446,0.0015714705700632641
9.156,0.0006439897022139112,0.00017688538285164573,0.0015764569232985701
9.157,0.0006439868717759378,0.00017788879782412362,0.001581116866123453
9.158,0.0006439602963089566,0.00017965698459083387,0.0015870025131299688
9.159,0.000644246247622542,0.0001796544932633843,0.0015844195268450412
9.16,0.0006443492957568857,0.00018016459802839733,0.0015875638973924116
9.161,0.0006445972342404908,0.00018032175816361237,0.0015958942032370436
9.162,0.0006450660682470871,0.0001818237828699053,0.001608745461719649
9.163,0.000645156907454239,0.00018167550669540423,0.0016040460902277498
9.164,0.0006454339661894645,0.00018058218993200362,0.0016018248511237441
9.165,0.0006461443282914641,0.00018079053287065508,0.001606389388287749
9.166,0.0006459597275605564,0.00018052937129948884,0.0016071997168182134
9.167,0.0006460973886558597,0.0001799014260881666,0.0015976742097233794
9.168,0.0006458324629692045,0.00017950900940097306,0.0015991426504527828
9.169,0.0006456887965592837,0.00017917839214328084,0.0016025840070866544
9.17,0.0006455574533699015,0.00017855089493123546,0.0015934430810884454
9.171,0.0006454711441659679,0.00017859817490561557,0.00159497626258393
9.172,0.0006458083733194749,0.00018018489221937315,0.0015915805846596146
9.173,0.0006458027140770114,0.00018034063962520536,0.001591819071381608
9.174,0.000646121308131136,0.00017942810420562073,0.0016052698243898364
9.175,0.0006462579066699226,0.0001804440342506623,0.0016022311781312341
9.176,0.0006466432981517278,0.00018088022387281077,0.0016092618811845605
9.177,0.0006466731427127245,0.00018093928238904934,0.0016026363616620037
9.178,0.0006468604355443091,0.00018148958900114428,0.0015981325873767765
9.179,0.0006470434818503936,0.000181555990962167,0.0016075972275702809
9.18,0.0006470751657200021,0.00018052474533970241,0.0016162515513859863
9.181,0.0006472553381173322,0.00018130493035342686,0.0016157832538916488
9.182,0.0006471581811038341,0.00018081568931418456,0.0016195030824735705
9.183,0.0006474043366388628,0.0001813221453104842,0.001623663037921354
9.184,0.0006477570006010927,0.00018209438357953206,0.0016332363358480195
9.185,0.0006476707890222891,0.0001815888034590686,0.0016342691259303842
9.186,0.0006477860611215536,0.00018329229173159894,0.0016388004937356385
9.187,0.0006479943480463,0.00018445806856079926,0.0016320690254096122
9.188,0.000648330980903625,0.0001841638637356305,0.001633997607418679
9.189,0.0006484656570180347,0.00018355230812568991,0.0016461769201279988
9.19,0.0006486595202788493,0.00018290551641339027,0.0016463756853902084
9.191,0.0006487316344163207,0.00018273894061998427,0.0016539871968784413
9.192,0.0006488210500044179,0.00018086622380000702,0.0016520460157688208
9.193,0.0006485565010565955,0.00017970688542423886,0.0016427537266284747
9.194,0.0006484537852972693,0.00017999004646582323,0.0016424843858919085
9.195,0.0006488900292675963,0.0001796778523125889,0.0016456777652547432
9.196,0.0006489348247600407,0.0001802712862533405,0.0016370680172025668
9.197,0.0006492614431933894,0.0001791077259904041,0.0016338602747020482
